codigo_producto,fecha,hora,cantidad_vendida,precio,canal,promocion
PROD011,2026-01-25,12:34,2,511.27,tienda,sin_promocion
PROD010,2026-01-25,12:51,1,192.1,online,sin_promocion
PROD008,2026-01-25,12:56,6,142.77,tienda,sin_promocion
PROD013,2026-01-25,13:03,1,417.37,online,sin_promocion
PROD005,2026-01-25,13:22,1,382.25,tienda,sin_promocion
PROD013,2026-01-25,14:05,1,342.86,telefono,sin_promocion
PROD006,2026-01-25,14:20,1,102.53,tienda,sin_promocion
PROD005,2026-01-25,14:29,5,316.48,tienda,sin_promocion
PROD012,2026-01-25,14:37,3,187.58,tienda,sin_promocion
PROD008,2026-01-25,14:43,1,139.31,tienda,sin_promocion
PROD002,2026-01-25,14:47,1,87.91,tienda,sin_promocion
PROD002,2026-01-25,15:24,4,86.85,tienda,sin_promocion
PROD004,2026-01-25,15:27,3,181.79,tienda,sin_promocion
PROD007,2026-01-25,15:29,19,61.13,tienda,sin_promocion
PROD015,2026-01-25,15:29,19,58.16,telefono,sin_promocion
PROD015,2026-01-25,16:18,1,54.43,telefono,10%_desc
PROD010,2026-01-25,16:30,1,182.75,tienda,sin_promocion
PROD002,2026-01-25,16:40,2,89.83,tienda,sin_promocion
PROD006,2026-01-25,17:09,1,100.87,tienda,sin_promocion
PROD013,2026-01-26,08:35,2,395.99,tienda,sin_promocion
PROD014,2026-01-26,09:07,1,47.24,tienda,sin_promocion
PROD002,2026-01-26,10:07,1,83.2,telefono,sin_promocion
PROD013,2026-01-26,10:34,1,343.29,tienda,sin_promocion
PROD002,2026-01-26,11:05,1,87.59,online,sin_promocion
PROD013,2026-01-26,11:06,2,371.86,tienda,2x1
PROD004,2026-01-26,11:12,3,189.35,tienda,sin_promocion
PROD014,2026-01-26,11:36,1,44.48,tienda,15%_desc
PROD009,2026-01-26,11:39,1,483.77,tienda,sin_promocion
PROD010,2026-01-26,12:47,3,190.97,tienda,sin_promocion
PROD005,2026-01-26,13:25,1,363.05,tienda,sin_promocion
PROD005,2026-01-26,14:03,1,317.05,tienda,sin_promocion
PROD009,2026-01-26,14:11,1,417.79,online,sin_promocion
PROD015,2026-01-26,14:24,1,65.01,online,sin_promocion
PROD004,2026-01-26,14:55,1,178.62,tienda,sin_promocion
PROD006,2026-01-26,15:13,1,101.54,telefono,sin_promocion
PROD015,2026-01-26,15:45,3,56.57,tienda,combo
PROD006,2026-01-26,15:55,1,102.85,tienda,combo
PROD013,2026-01-26,16:26,2,374.0,telefono,sin_promocion
PROD010,2026-01-26,17:50,1,180.96,tienda,sin_promocion
PROD012,2026-01-27,07:19,3,185.9,tienda,sin_promocion
PROD001,2026-01-27,09:50,1,144.99,tienda,sin_promocion
PROD008,2026-01-27,10:05,5,132.63,tienda,sin_promocion
PROD012,2026-01-27,10:26,1,181.4,online,2x1
PROD009,2026-01-27,10:37,1,434.24,telefono,sin_promocion
PROD007,2026-01-27,11:12,1,62.27,telefono,sin_promocion
PROD013,2026-01-27,11:41,1,417.45,tienda,sin_promocion
PROD009,2026-01-27,11:51,1,457.83,online,sin_promocion
PROD009,2026-01-27,12:47,1,483.51,tienda,sin_promocion
PROD012,2026-01-27,12:51,1,174.55,tienda,sin_promocion
PROD012,2026-01-27,13:12,3,188.01,online,sin_promocion
PROD015,2026-01-27,13:28,1,58.86,tienda,sin_promocion
PROD013,2026-01-27,13:37,1,355.99,tienda,combo
PROD015,2026-01-27,13:45,1,55.09,online,sin_promocion
PROD007,2026-01-27,13:54,2,65.87,telefono,sin_promocion
PROD012,2026-01-27,13:54,5,172.73,tienda,sin_promocion
PROD002,2026-01-27,15:32,10,92.99,tienda,sin_promocion
PROD015,2026-01-27,15:35,1,65.59,tienda,sin_promocion
PROD015,2026-01-27,15:35,2,57.38,telefono,sin_promocion
PROD012,2026-01-27,15:54,1,188.71,telefono,15%_desc
PROD012,2026-01-27,17:36,2,169.03,tienda,combo
PROD005,2026-01-28,07:52,1,320.8,tienda,2x1
PROD001,2026-01-28,09:20,1,156.41,telefono,sin_promocion
PROD004,2026-01-28,10:03,1,195.06,tienda,sin_promocion
PROD010,2026-01-28,10:11,1,193.37,tienda,2x1
PROD014,2026-01-28,10:28,1,40.92,tienda,sin_promocion
PROD014,2026-01-28,10:31,1,47.7,telefono,sin_promocion
PROD012,2026-01-28,10:35,1,192.25,telefono,sin_promocion
PROD012,2026-01-28,10:39,4,171.82,tienda,sin_promocion
PROD013,2026-01-28,11:06,1,400.41,tienda,combo
PROD010,2026-01-28,11:29,1,180.19,tienda,sin_promocion
PROD005,2026-01-28,12:02,5,362.26,tienda,sin_promocion
PROD005,2026-01-28,12:31,1,365.94,tienda,sin_promocion
PROD008,2026-01-28,12:45,3,121.8,tienda,sin_promocion
PROD015,2026-01-28,13:32,1,57.26,tienda,sin_promocion
PROD007,2026-01-28,14:11,2,68.01,tienda,sin_promocion
PROD015,2026-01-28,15:23,1,62.12,tienda,sin_promocion
PROD004,2026-01-28,15:45,2,174.93,tienda,sin_promocion
PROD015,2026-01-28,15:55,2,58.91,telefono,sin_promocion
PROD014,2026-01-28,15:58,8,46.92,telefono,sin_promocion
PROD006,2026-01-28,16:24,1,99.04,tienda,10%_desc
PROD015,2026-01-28,17:43,1,64.36,telefono,sin_promocion
PROD009,2026-01-29,07:00,1,453.89,tienda,10%_desc
PROD015,2026-01-29,07:29,1,61.45,tienda,sin_promocion
PROD015,2026-01-29,08:16,2,62.71,tienda,sin_promocion
PROD009,2026-01-29,09:47,1,445.12,tienda,sin_promocion
PROD006,2026-01-29,10:25,1,99.24,telefono,sin_promocion
PROD003,2026-01-29,11:08,1,235.19,tienda,sin_promocion
PROD005,2026-01-29,11:30,2,368.2,tienda,sin_promocion
PROD011,2026-01-29,11:34,1,497.22,tienda,sin_promocion
PROD004,2026-01-29,11:41,5,167.35,tienda,sin_promocion
PROD012,2026-01-29,13:18,1,170.43,telefono,sin_promocion
PROD008,2026-01-29,14:08,6,140.28,telefono,sin_promocion
PROD001,2026-01-29,14:48,1,138.97,tienda,sin_promocion
PROD006,2026-01-29,15:14,1,89.62,tienda,15%_desc
PROD008,2026-01-29,15:48,2,132.07,tienda,sin_promocion
PROD011,2026-01-29,15:48,1,565.27,telefono,sin_promocion
PROD004,2026-01-29,15:49,3,189.38,telefono,sin_promocion
PROD011,2026-01-29,15:57,1,524.93,online,sin_promocion
PROD015,2026-01-29,17:12,4,61.77,online,sin_promocion
PROD004,2026-01-29,18:14,3,170.69,tienda,sin_promocion
PROD001,2026-01-29,18:31,1,149.3,tienda,sin_promocion
PROD012,2026-01-30,07:25,1,163.02,tienda,2x1
PROD015,2026-01-30,07:42,3,62.9,tienda,10%_desc
PROD001,2026-01-30,08:05,1,155.8,tienda,sin_promocion
PROD005,2026-01-30,08:09,2,366.68,tienda,sin_promocion
PROD010,2026-01-30,08:18,1,194.0,tienda,sin_promocion
PROD008,2026-01-30,08:38,6,142.47,tienda,sin_promocion
PROD013,2026-01-30,09:22,2,361.09,tienda,sin_promocion
PROD005,2026-01-30,09:24,1,362.0,tienda,sin_promocion
PROD002,2026-01-30,09:25,1,83.91,online,sin_promocion
PROD008,2026-01-30,10:38,1,117.27,tienda,sin_promocion
PROD009,2026-01-30,10:42,1,447.21,tienda,sin_promocion
PROD013,2026-01-30,10:43,1,369.03,tienda,sin_promocion
PROD015,2026-01-30,11:13,1,59.72,tienda,sin_promocion
PROD014,2026-01-30,11:21,1,48.31,tienda,sin_promocion
PROD011,2026-01-30,11:47,1,548.18,online,sin_promocion
PROD006,2026-01-30,12:13,1,99.18,telefono,sin_promocion
PROD008,2026-01-30,12:13,1,142.38,telefono,sin_promocion
PROD004,2026-01-30,13:11,3,173.18,online,sin_promocion
PROD012,2026-01-30,13:17,1,166.09,tienda,combo
PROD004,2026-01-30,13:39,7,174.13,tienda,15%_desc
PROD003,2026-01-30,13:41,3,218.14,online,sin_promocion
PROD005,2026-01-30,13:49,5,361.38,tienda,2x1
PROD013,2026-01-30,14:17,1,371.89,tienda,sin_promocion
PROD012,2026-01-30,14:24,1,172.79,online,10%_desc
PROD001,2026-01-30,14:39,1,162.31,tienda,sin_promocion
PROD009,2026-01-30,14:50,1,410.25,telefono,sin_promocion
PROD003,2026-01-30,15:15,4,204.26,tienda,sin_promocion
PROD011,2026-01-30,15:16,1,563.07,telefono,sin_promocion
PROD012,2026-01-30,15:47,1,173.23,tienda,sin_promocion
PROD010,2026-01-30,15:58,1,217.51,telefono,sin_promocion
PROD004,2026-01-30,16:15,1,194.67,tienda,sin_promocion
PROD002,2026-01-30,16:22,1,90.06,telefono,sin_promocion
PROD001,2026-01-31,07:46,1,152.24,telefono,sin_promocion
PROD002,2026-01-31,07:58,2,82.87,tienda,sin_promocion
PROD015,2026-01-31,08:20,5,64.18,telefono,sin_promocion
PROD012,2026-01-31,08:54,1,158.21,tienda,sin_promocion
PROD010,2026-01-31,09:03,1,197.17,tienda,15%_desc
PROD013,2026-01-31,09:16,1,361.39,telefono,sin_promocion
PROD005,2026-01-31,09:24,1,342.96,tienda,sin_promocion
PROD013,2026-01-31,10:17,2,374.29,tienda,sin_promocion
PROD015,2026-01-31,10:18,1,61.44,tienda,sin_promocion
PROD003,2026-01-31,11:12,1,238.19,tienda,sin_promocion
PROD010,2026-01-31,11:12,1,182.37,tienda,sin_promocion
PROD012,2026-01-31,11:18,1,170.08,tienda,10%_desc
PROD008,2026-01-31,11:20,5,129.75,tienda,combo
PROD003,2026-01-31,11:36,5,202.18,telefono,sin_promocion
PROD013,2026-01-31,11:44,1,388.45,online,sin_promocion
PROD012,2026-01-31,12:00,1,175.66,tienda,sin_promocion
PROD002,2026-01-31,12:04,5,79.63,tienda,sin_promocion
PROD001,2026-01-31,12:20,4,150.63,tienda,sin_promocion
PROD008,2026-01-31,12:57,1,120.16,telefono,sin_promocion
PROD004,2026-01-31,13:13,2,191.26,tienda,sin_promocion
PROD015,2026-01-31,13:36,1,61.85,tienda,15%_desc
PROD004,2026-01-31,14:05,2,180.06,telefono,sin_promocion
PROD001,2026-01-31,14:45,1,150.08,online,2x1
PROD002,2026-01-31,14:50,1,91.03,tienda,sin_promocion
PROD005,2026-01-31,14:50,1,383.34,tienda,10%_desc
PROD005,2026-01-31,15:02,1,361.6,online,sin_promocion
PROD005,2026-01-31,15:31,1,340.43,tienda,sin_promocion
PROD004,2026-01-31,15:39,1,196.13,tienda,sin_promocion
PROD001,2026-01-31,16:00,1,138.01,tienda,sin_promocion
PROD015,2026-01-31,16:53,1,64.9,tienda,sin_promocion
PROD004,2026-01-31,17:01,4,179.65,online,combo
PROD015,2026-01-31,17:21,3,58.78,tienda,sin_promocion
PROD002,2026-02-01,08:19,1,86.64,tienda,sin_promocion
PROD005,2026-02-01,08:28,2,327.58,tienda,sin_promocion
PROD013,2026-02-01,08:35,2,343.92,tienda,sin_promocion
PROD012,2026-02-01,08:47,1,184.0,tienda,sin_promocion
PROD001,2026-02-01,08:56,1,153.02,tienda,combo
PROD006,2026-02-01,09:06,4,103.13,tienda,sin_promocion
PROD013,2026-02-01,09:32,1,415.13,tienda,sin_promocion
PROD014,2026-02-01,09:45,5,48.7,tienda,sin_promocion
PROD015,2026-02-01,10:01,3,63.0,telefono,sin_promocion
PROD005,2026-02-01,10:15,1,325.46,telefono,sin_promocion
PROD004,2026-02-01,10:20,10,167.33,tienda,sin_promocion
PROD007,2026-02-01,10:32,1,59.92,tienda,combo
PROD005,2026-02-01,10:58,3,376.47,tienda,sin_promocion
PROD014,2026-02-01,11:17,9,48.8,tienda,sin_promocion
PROD014,2026-02-01,11:50,4,49.09,tienda,sin_promocion
PROD014,2026-02-01,12:05,1,47.01,tienda,sin_promocion
PROD014,2026-02-01,12:25,1,41.66,telefono,15%_desc
PROD006,2026-02-01,12:58,1,98.77,telefono,sin_promocion
PROD015,2026-02-01,13:06,3,63.73,telefono,sin_promocion
PROD001,2026-02-01,13:08,4,150.73,tienda,15%_desc
PROD014,2026-02-01,13:22,3,46.87,tienda,sin_promocion
PROD001,2026-02-01,13:37,1,162.2,tienda,sin_promocion
PROD001,2026-02-01,14:24,1,137.54,telefono,sin_promocion
PROD013,2026-02-01,15:12,3,366.85,tienda,sin_promocion
PROD006,2026-02-01,15:32,1,89.73,telefono,sin_promocion
PROD005,2026-02-01,15:58,1,366.25,tienda,sin_promocion
PROD013,2026-02-01,15:58,1,370.79,tienda,combo
PROD007,2026-02-01,16:22,2,71.41,tienda,sin_promocion
PROD005,2026-02-01,16:23,1,379.3,tienda,sin_promocion
PROD002,2026-02-01,16:30,14,87.56,tienda,sin_promocion
PROD010,2026-02-01,16:49,1,217.77,tienda,10%_desc
PROD015,2026-02-01,16:50,4,60.97,tienda,sin_promocion
PROD002,2026-02-01,16:52,1,88.12,tienda,15%_desc
PROD004,2026-02-01,17:53,8,163.22,tienda,sin_promocion
PROD006,2026-02-01,17:56,1,101.35,tienda,sin_promocion
PROD009,2026-02-02,07:04,3,461.04,tienda,sin_promocion
PROD002,2026-02-02,07:07,16,82.73,tienda,sin_promocion
PROD007,2026-02-02,07:56,1,62.05,tienda,sin_promocion
PROD012,2026-02-02,08:23,1,185.09,tienda,sin_promocion
PROD001,2026-02-02,08:46,1,150.92,tienda,sin_promocion
PROD007,2026-02-02,09:12,2,69.56,online,sin_promocion
PROD015,2026-02-02,09:16,6,65.91,tienda,combo
PROD015,2026-02-02,09:19,3,57.4,telefono,sin_promocion
PROD002,2026-02-02,09:32,1,78.67,online,sin_promocion
PROD006,2026-02-02,09:50,2,98.56,tienda,10%_desc
PROD015,2026-02-02,10:02,1,55.13,tienda,sin_promocion
PROD015,2026-02-02,10:12,8,61.29,tienda,sin_promocion
PROD009,2026-02-02,11:16,1,461.33,tienda,combo
PROD006,2026-02-02,11:30,1,96.06,tienda,sin_promocion
PROD002,2026-02-02,13:07,1,79.22,tienda,sin_promocion
PROD006,2026-02-02,13:29,1,94.46,online,sin_promocion
PROD009,2026-02-02,13:47,1,493.64,tienda,sin_promocion
PROD011,2026-02-02,14:21,1,527.92,tienda,sin_promocion
PROD008,2026-02-02,14:55,5,137.76,tienda,sin_promocion
PROD006,2026-02-02,15:24,1,103.78,tienda,sin_promocion
PROD006,2026-02-02,15:26,1,101.83,online,sin_promocion
PROD008,2026-02-02,15:47,2,123.11,tienda,2x1
PROD002,2026-02-02,16:00,6,81.43,tienda,15%_desc
PROD007,2026-02-02,16:13,1,71.48,tienda,sin_promocion
PROD001,2026-02-02,16:23,1,157.17,tienda,sin_promocion
PROD007,2026-02-02,16:36,5,60.66,telefono,sin_promocion
PROD014,2026-02-02,17:14,1,47.47,online,15%_desc
PROD001,2026-02-03,08:21,1,164.44,tienda,sin_promocion
PROD003,2026-02-03,08:51,3,205.97,tienda,sin_promocion
PROD003,2026-02-03,09:23,5,220.39,tienda,sin_promocion
PROD015,2026-02-03,10:54,1,58.93,tienda,sin_promocion
PROD012,2026-02-03,12:00,1,186.1,tienda,sin_promocion
PROD008,2026-02-03,12:23,1,140.79,tienda,sin_promocion
PROD012,2026-02-03,13:32,1,170.75,online,sin_promocion
PROD003,2026-02-03,13:42,3,208.17,tienda,sin_promocion
PROD001,2026-02-03,13:52,1,148.81,tienda,sin_promocion
PROD010,2026-02-03,15:19,1,207.11,tienda,sin_promocion
PROD015,2026-02-03,15:25,8,64.08,telefono,sin_promocion
PROD012,2026-02-03,16:48,1,159.7,online,sin_promocion
PROD008,2026-02-04,08:57,1,124.58,tienda,sin_promocion
PROD003,2026-02-04,09:28,1,219.79,tienda,15%_desc
PROD007,2026-02-04,09:49,1,71.08,tienda,sin_promocion
PROD008,2026-02-04,10:26,3,126.39,tienda,sin_promocion
PROD013,2026-02-04,12:02,1,356.12,tienda,sin_promocion
PROD010,2026-02-04,12:52,1,212.63,tienda,10%_desc
PROD012,2026-02-04,13:12,1,175.64,online,sin_promocion
PROD015,2026-02-04,13:15,4,64.6,tienda,10%_desc
PROD013,2026-02-04,13:48,1,377.75,tienda,sin_promocion
PROD003,2026-02-04,13:58,2,209.12,tienda,10%_desc
PROD015,2026-02-04,14:29,1,57.04,tienda,sin_promocion
PROD007,2026-02-04,14:59,1,63.74,tienda,sin_promocion
PROD013,2026-02-04,15:01,1,413.88,online,sin_promocion
PROD012,2026-02-04,15:07,1,171.21,online,sin_promocion
PROD010,2026-02-04,15:16,1,184.46,tienda,sin_promocion
PROD013,2026-02-04,15:28,1,407.53,tienda,sin_promocion
PROD008,2026-02-04,16:13,1,121.59,online,sin_promocion
PROD007,2026-02-04,16:19,1,71.19,tienda,sin_promocion
PROD003,2026-02-04,16:28,2,230.76,tienda,sin_promocion
PROD002,2026-02-04,16:47,1,82.19,tienda,sin_promocion
PROD008,2026-02-04,16:55,1,128.23,tienda,sin_promocion
PROD007,2026-02-04,17:14,1,64.46,tienda,sin_promocion
PROD007,2026-02-04,17:56,1,58.85,tienda,sin_promocion
PROD005,2026-02-05,07:48,6,352.65,tienda,sin_promocion
PROD003,2026-02-05,09:31,11,216.09,tienda,2x1
PROD005,2026-02-05,09:51,2,315.74,tienda,sin_promocion
PROD015,2026-02-05,11:07,1,62.92,tienda,sin_promocion
PROD006,2026-02-05,13:11,3,95.27,tienda,sin_promocion
PROD008,2026-02-05,13:51,1,142.64,tienda,sin_promocion
PROD015,2026-02-05,14:29,5,61.52,tienda,15%_desc
PROD004,2026-02-05,15:54,1,185.08,tienda,combo
PROD008,2026-02-05,16:47,5,133.23,telefono,sin_promocion
PROD006,2026-02-05,18:42,3,90.91,telefono,sin_promocion
PROD004,2026-02-06,07:51,1,174.72,telefono,sin_promocion
PROD004,2026-02-06,08:01,1,196.54,telefono,sin_promocion
PROD015,2026-02-06,09:15,12,65.01,tienda,sin_promocion
PROD008,2026-02-06,09:31,1,120.78,telefono,sin_promocion
PROD011,2026-02-06,09:59,1,521.38,tienda,sin_promocion
PROD004,2026-02-06,10:59,2,167.88,tienda,sin_promocion
PROD006,2026-02-06,12:59,2,95.33,telefono,2x1
PROD008,2026-02-06,13:54,1,120.42,tienda,sin_promocion
PROD015,2026-02-06,14:00,3,63.89,telefono,sin_promocion
PROD008,2026-02-06,14:38,1,128.62,tienda,sin_promocion
PROD008,2026-02-06,14:40,1,134.68,tienda,sin_promocion
PROD010,2026-02-06,16:49,3,201.11,tienda,sin_promocion
PROD006,2026-02-06,17:00,1,85.92,tienda,10%_desc
PROD004,2026-02-06,17:22,1,171.53,tienda,sin_promocion
PROD015,2026-02-06,17:47,1,54.37,tienda,sin_promocion
PROD008,2026-02-06,18:19,1,130.8,telefono,sin_promocion
PROD009,2026-02-07,07:18,6,423.08,tienda,sin_promocion
PROD012,2026-02-07,08:16,1,173.71,tienda,sin_promocion
PROD013,2026-02-07,08:19,1,412.85,tienda,sin_promocion
PROD001,2026-02-07,08:23,1,143.52,telefono,combo
PROD005,2026-02-07,08:24,1,336.08,telefono,sin_promocion
PROD002,2026-02-07,08:27,4,83.75,tienda,sin_promocion
PROD013,2026-02-07,08:39,1,363.22,online,sin_promocion
PROD014,2026-02-07,08:57,3,41.6,online,sin_promocion
PROD010,2026-02-07,09:35,1,201.29,tienda,sin_promocion
PROD010,2026-02-07,09:42,1,206.76,tienda,sin_promocion
PROD015,2026-02-07,10:17,1,58.6,tienda,sin_promocion
PROD009,2026-02-07,10:23,5,480.71,tienda,sin_promocion
PROD001,2026-02-07,10:30,1,152.88,tienda,2x1
PROD013,2026-02-07,10:54,1,384.22,tienda,sin_promocion
PROD009,2026-02-07,11:05,1,408.01,tienda,sin_promocion
PROD005,2026-02-07,11:17,2,322.23,online,sin_promocion
PROD010,2026-02-07,11:48,2,210.24,telefono,sin_promocion
PROD001,2026-02-07,11:54,1,136.86,telefono,10%_desc
PROD002,2026-02-07,12:07,12,79.12,tienda,sin_promocion
PROD012,2026-02-07,12:26,1,165.89,tienda,sin_promocion
PROD002,2026-02-07,12:35,1,90.65,tienda,sin_promocion
PROD010,2026-02-07,12:45,1,188.69,tienda,sin_promocion
PROD011,2026-02-07,12:47,1,468.82,tienda,sin_promocion
PROD005,2026-02-07,14:25,1,340.23,telefono,sin_promocion
PROD012,2026-02-07,14:28,5,186.37,tienda,sin_promocion
PROD001,2026-02-07,14:38,1,155.93,telefono,sin_promocion
PROD009,2026-02-07,14:56,1,409.16,online,sin_promocion
PROD009,2026-02-07,15:02,1,452.12,online,sin_promocion
PROD005,2026-02-07,15:21,1,353.9,telefono,sin_promocion
PROD001,2026-02-07,15:28,3,158.03,tienda,sin_promocion
PROD008,2026-02-07,15:48,3,117.2,online,sin_promocion
PROD009,2026-02-07,16:49,1,419.28,tienda,sin_promocion
PROD013,2026-02-07,17:15,1,348.98,tienda,sin_promocion
PROD012,2026-02-07,17:27,1,167.72,tienda,sin_promocion
PROD008,2026-02-07,17:44,3,142.23,telefono,sin_promocion
PROD006,2026-02-07,17:51,1,89.06,tienda,sin_promocion
PROD014,2026-02-08,07:09,4,44.59,tienda,15%_desc
PROD008,2026-02-08,07:58,5,121.83,tienda,sin_promocion
PROD008,2026-02-08,08:49,6,124.26,tienda,sin_promocion
PROD011,2026-02-08,09:51,3,498.15,tienda,sin_promocion
PROD004,2026-02-08,10:05,1,197.3,tienda,sin_promocion
PROD010,2026-02-08,10:21,2,213.89,tienda,sin_promocion
PROD012,2026-02-08,10:38,3,183.79,online,sin_promocion
PROD011,2026-02-08,10:40,2,518.33,telefono,sin_promocion
PROD008,2026-02-08,10:47,1,138.41,tienda,sin_promocion
PROD005,2026-02-08,11:15,1,337.81,tienda,15%_desc
PROD004,2026-02-08,11:58,2,176.24,telefono,sin_promocion
PROD006,2026-02-08,12:23,1,97.42,tienda,sin_promocion
PROD003,2026-02-08,12:52,2,233.25,tienda,sin_promocion
PROD008,2026-02-08,13:26,1,135.47,tienda,sin_promocion
PROD003,2026-02-08,13:43,5,232.12,telefono,sin_promocion
PROD012,2026-02-08,14:53,1,162.92,tienda,10%_desc
PROD001,2026-02-08,15:03,1,164.44,telefono,combo
PROD008,2026-02-08,15:22,1,128.94,telefono,sin_promocion
PROD013,2026-02-08,15:22,1,367.82,tienda,sin_promocion
PROD004,2026-02-08,15:27,1,174.78,online,sin_promocion
PROD013,2026-02-08,15:27,1,373.25,tienda,10%_desc
PROD004,2026-02-08,16:13,1,196.85,online,sin_promocion
PROD012,2026-02-08,16:18,1,169.37,online,sin_promocion
PROD014,2026-02-08,16:29,1,48.96,online,sin_promocion
PROD002,2026-02-08,17:31,1,85.02,tienda,sin_promocion
PROD006,2026-02-09,07:28,1,103.15,tienda,sin_promocion
PROD014,2026-02-09,08:30,2,45.34,tienda,sin_promocion
PROD010,2026-02-09,08:58,1,216.45,telefono,sin_promocion
PROD006,2026-02-09,09:00,1,96.48,tienda,sin_promocion
PROD005,2026-02-09,09:17,1,327.36,telefono,sin_promocion
PROD011,2026-02-09,09:31,3,566.99,tienda,sin_promocion
PROD014,2026-02-09,10:50,5,47.16,online,combo
PROD005,2026-02-09,10:57,1,345.97,tienda,2x1
PROD006,2026-02-09,11:00,1,91.5,telefono,sin_promocion
PROD012,2026-02-09,11:15,1,182.61,tienda,sin_promocion
PROD006,2026-02-09,11:18,1,92.94,tienda,sin_promocion
PROD006,2026-02-09,11:20,1,98.99,tienda,15%_desc
PROD004,2026-02-09,11:36,3,190.92,telefono,sin_promocion
PROD015,2026-02-09,11:38,5,64.63,telefono,sin_promocion
PROD013,2026-02-09,11:42,1,379.81,online,sin_promocion
PROD011,2026-02-09,12:24,1,523.04,tienda,sin_promocion
PROD015,2026-02-09,12:31,2,62.28,telefono,sin_promocion
PROD012,2026-02-09,12:43,1,169.65,tienda,sin_promocion
PROD014,2026-02-09,13:07,1,45.73,telefono,sin_promocion
PROD012,2026-02-09,14:01,5,175.67,telefono,sin_promocion
PROD005,2026-02-09,14:47,1,322.73,tienda,sin_promocion
PROD007,2026-02-09,15:28,4,59.3,telefono,sin_promocion
PROD004,2026-02-09,15:29,1,196.45,telefono,sin_promocion
PROD004,2026-02-09,15:29,1,193.3,tienda,sin_promocion
PROD004,2026-02-09,15:33,2,172.15,tienda,sin_promocion
PROD015,2026-02-09,15:54,1,60.86,telefono,combo
PROD012,2026-02-09,16:59,1,192.25,tienda,15%_desc
PROD015,2026-02-09,17:29,1,63.88,online,sin_promocion
PROD014,2026-02-10,07:18,7,47.21,tienda,sin_promocion
PROD014,2026-02-10,07:50,1,42.7,telefono,sin_promocion
PROD008,2026-02-10,08:31,3,135.9,tienda,sin_promocion
PROD010,2026-02-10,09:23,1,195.47,tienda,sin_promocion
PROD004,2026-02-10,09:37,3,191.43,tienda,sin_promocion
PROD013,2026-02-10,10:13,5,389.66,tienda,sin_promocion
PROD010,2026-02-10,10:53,1,183.21,tienda,sin_promocion
PROD010,2026-02-10,11:09,1,195.26,tienda,sin_promocion
PROD004,2026-02-10,11:23,1,176.45,online,sin_promocion
PROD008,2026-02-10,11:23,3,139.45,tienda,sin_promocion
PROD014,2026-02-10,11:30,1,45.04,tienda,sin_promocion
PROD014,2026-02-10,12:37,5,42.49,tienda,sin_promocion
PROD001,2026-02-10,13:32,5,138.88,online,15%_desc
PROD005,2026-02-10,13:46,1,352.15,telefono,sin_promocion
PROD013,2026-02-10,14:33,1,352.08,telefono,sin_promocion
PROD001,2026-02-10,15:19,1,148.02,online,sin_promocion
PROD006,2026-02-10,15:47,1,90.55,telefono,sin_promocion
PROD014,2026-02-10,16:11,1,44.31,tienda,15%_desc
PROD015,2026-02-11,07:28,3,60.94,telefono,10%_desc
PROD006,2026-02-11,07:49,1,103.03,tienda,sin_promocion
PROD004,2026-02-11,08:04,1,186.84,tienda,10%_desc
PROD013,2026-02-11,09:09,1,392.43,tienda,2x1
PROD015,2026-02-11,09:26,6,54.61,telefono,sin_promocion
PROD004,2026-02-11,09:42,1,172.85,tienda,sin_promocion
PROD006,2026-02-11,10:01,9,91.2,online,sin_promocion
PROD007,2026-02-11,11:13,11,70.97,telefono,sin_promocion
PROD001,2026-02-11,11:20,1,144.77,tienda,sin_promocion
PROD007,2026-02-11,11:32,1,65.59,tienda,sin_promocion
